collection,experiment_family,variant_group,run_name,relative_dir,summary_path,database_path,db_final_path,pareto_front_path,hypervolume,hypervolume_raw,n_total,n_feasible,pareto_size,init_hv,init_hv_raw,warmstart_trace_len,hv_trace_len,hv_violations,w_sample_seed,init_seed,max_iterations,n_warmstart,n_random_init,n_candidates,n_select,llm_backend,llm_model,llm_safe_dsoc_sum_max,enable_iterative_guidance,enable_gp_llm_coupling,enable_acq_prior_coupling,enable_llm_rerank,enable_proposal_sampler,llm_rerank_gate_mode,llm_rerank_const_gate,last_guidance_mode,last_guidance_confidence,last_rerank_active,last_rerank_applied,rerank_telemetry_count,eval_source_counts,last_candidate_source_counts
optimized_experiments,multiseed,,warmstart_only_safe65_seed0,optimized_experiments/multiseed/warmstart_only_safe65_seed0,optimized_experiments/multiseed/warmstart_only_safe65_seed0/summary.json,optimized_experiments/multiseed/warmstart_only_safe65_seed0/database.json,optimized_experiments/multiseed/warmstart_only_safe65_seed0/db_final.json,optimized_experiments/multiseed/warmstart_only_safe65_seed0/pareto_front.json,0.3569150533218956,10.502243255458552,16,16,11,0.2889184724693858,8.501440470577233,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed,,warmstart_only_safe65_seed1,optimized_experiments/multiseed/warmstart_only_safe65_seed1,optimized_experiments/multiseed/warmstart_only_safe65_seed1/summary.json,optimized_experiments/multiseed/warmstart_only_safe65_seed1/database.json,optimized_experiments/multiseed/warmstart_only_safe65_seed1/db_final.json,optimized_experiments/multiseed/warmstart_only_safe65_seed1/pareto_front.json,0.31566692856172335,9.28851512594719,16,16,13,0.2956418509517601,8.699276217944067,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed,,warmstart_only_safe65_seed2,optimized_experiments/multiseed/warmstart_only_safe65_seed2,optimized_experiments/multiseed/warmstart_only_safe65_seed2/summary.json,optimized_experiments/multiseed/warmstart_only_safe65_seed2/database.json,optimized_experiments/multiseed/warmstart_only_safe65_seed2/db_final.json,optimized_experiments/multiseed/warmstart_only_safe65_seed2/pareto_front.json,0.3337313968371623,9.820063006439838,16,16,15,0.3108815665259879,9.147705609237331,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed_safe695,,baseline_strict_seed0,optimized_experiments/multiseed_safe695/baseline_strict_seed0,optimized_experiments/multiseed_safe695/baseline_strict_seed0/summary.json,optimized_experiments/multiseed_safe695/baseline_strict_seed0/database.json,optimized_experiments/multiseed_safe695/baseline_strict_seed0/db_final.json,optimized_experiments/multiseed_safe695/baseline_strict_seed0/pareto_front.json,0.3601655209546283,10.5978884277628,16,16,13,0.25695321501410096,7.56086117476369,2,16,0,0,2026,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_safe695,,baseline_strict_seed1,optimized_experiments/multiseed_safe695/baseline_strict_seed1,optimized_experiments/multiseed_safe695/baseline_strict_seed1/summary.json,optimized_experiments/multiseed_safe695/baseline_strict_seed1/database.json,optimized_experiments/multiseed_safe695/baseline_strict_seed1/db_final.json,optimized_experiments/multiseed_safe695/baseline_strict_seed1/pareto_front.json,0.3196734392266139,9.4064069022022,16,16,13,0.2427666463387249,7.143420683525302,2,16,0,1,2027,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_safe695,,baseline_strict_seed2,optimized_experiments/multiseed_safe695/baseline_strict_seed2,optimized_experiments/multiseed_safe695/baseline_strict_seed2/summary.json,optimized_experiments/multiseed_safe695/baseline_strict_seed2/database.json,optimized_experiments/multiseed_safe695/baseline_strict_seed2/db_final.json,optimized_experiments/multiseed_safe695/baseline_strict_seed2/pareto_front.json,0.33392914113270133,9.82588164220429,16,16,13,0.24694079218304285,7.2662451333006155,2,16,0,2,2028,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_safe695,,warm3_safe695_focus_seed0,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed0,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed0/summary.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed0/database.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed0/db_final.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed0/pareto_front.json,0.3545239447190796,10.431884765494988,16,16,9,0.2869511976545483,8.443553310975906,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed_safe695,,warm3_safe695_focus_seed1,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed1,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed1/summary.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed1/database.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed1/db_final.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed1/pareto_front.json,0.34478866561075294,10.145423691903845,16,16,12,0.28856455696370314,8.491026489160747,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed_safe695,,warm3_safe695_focus_seed2,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed2,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed2/summary.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed2/database.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed2/db_final.json,optimized_experiments/multiseed_safe695/warm3_safe695_focus_seed2/pareto_front.json,0.36019472414649034,10.598747733140696,16,16,14,0.27984774215647584,8.23453377845482,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,multiseed_warm6,,baseline_strict_seed0,optimized_experiments/multiseed_warm6/baseline_strict_seed0,optimized_experiments/multiseed_warm6/baseline_strict_seed0/summary.json,optimized_experiments/multiseed_warm6/baseline_strict_seed0/database.json,optimized_experiments/multiseed_warm6/baseline_strict_seed0/db_final.json,optimized_experiments/multiseed_warm6/baseline_strict_seed0/pareto_front.json,0.3601655209546283,10.5978884277628,16,16,13,0.25695321501410096,7.56086117476369,2,16,0,0,2026,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_warm6,,baseline_strict_seed1,optimized_experiments/multiseed_warm6/baseline_strict_seed1,optimized_experiments/multiseed_warm6/baseline_strict_seed1/summary.json,optimized_experiments/multiseed_warm6/baseline_strict_seed1/database.json,optimized_experiments/multiseed_warm6/baseline_strict_seed1/db_final.json,optimized_experiments/multiseed_warm6/baseline_strict_seed1/pareto_front.json,0.3196734392266139,9.4064069022022,16,16,13,0.2427666463387249,7.143420683525302,2,16,0,1,2027,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_warm6,,baseline_strict_seed2,optimized_experiments/multiseed_warm6/baseline_strict_seed2,optimized_experiments/multiseed_warm6/baseline_strict_seed2/summary.json,optimized_experiments/multiseed_warm6/baseline_strict_seed2/database.json,optimized_experiments/multiseed_warm6/baseline_strict_seed2/db_final.json,optimized_experiments/multiseed_warm6/baseline_strict_seed2/pareto_front.json,0.33392914113270133,9.82588164220429,16,16,13,0.24694079218304285,7.2662451333006155,2,16,0,2,2028,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,multiseed_warm6,,warm6_only_safe65_temp0_seed0,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed0,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed0/summary.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed0/database.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed0/db_final.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed0/pareto_front.json,0.355863177274375,10.471291750267515,16,16,11,0.23684213995639175,6.969091787569031,2,16,0,0,2026,5,6,0,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 6}",{}
optimized_experiments,multiseed_warm6,,warm6_only_safe65_temp0_seed1,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed1,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed1/summary.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed1/database.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed1/db_final.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed1/pareto_front.json,0.31516445394634146,9.273729785314124,16,16,11,0.23684213995639175,6.969091787569031,2,16,0,1,2027,5,6,0,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 6}",{}
optimized_experiments,multiseed_warm6,,warm6_only_safe65_temp0_seed2,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed2,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed2/summary.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed2/database.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed2/db_final.json,optimized_experiments/multiseed_warm6/warm6_only_safe65_temp0_seed2/pareto_front.json,0.27235775462956846,8.014140521695799,16,16,10,0.23684213995639175,6.969091787569031,2,16,0,2,2028,5,6,0,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 6}",{}
optimized_experiments,ordinary_ei_comparison,,baseline_ei_seed0,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed0,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed0/summary.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed0/database.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed0/db_final.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed0/pareto_front.json,0.3601655209546283,10.5978884277628,16,16,13,0.25695321501410096,7.56086117476369,2,16,0,0,2026,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,ordinary_ei_comparison,,baseline_ei_seed1,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed1,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed1/summary.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed1/database.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed1/db_final.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed1/pareto_front.json,0.3196734392266139,9.4064069022022,16,16,13,0.2427666463387249,7.143420683525302,2,16,0,1,2027,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,ordinary_ei_comparison,,baseline_ei_seed2,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed2,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed2/summary.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed2/database.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed2/db_final.json,optimized_experiments/ordinary_ei_comparison/baseline_ei_seed2/pareto_front.json,0.33392914113270133,9.82588164220429,16,16,13,0.24694079218304285,7.2662451333006155,2,16,0,2,2028,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_fair_seed0,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed0,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed0/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed0/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed0/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed0/pareto_front.json,0.3506417034308896,10.317649621850922,16,16,10,0.2815889170890845,8.28576793773829,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_fair_seed1,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed1,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed1/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed1/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed1/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed1/pareto_front.json,0.3397552336883811,9.997314706400049,16,16,12,0.31151124543642633,9.16623394260043,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_fair_seed2,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed2,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed2/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed2/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed2/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_fair_seed2/pareto_front.json,0.3643065454389445,10.719738279867178,16,16,15,0.2943028074629405,8.659874796462026,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_focused_seed0,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed0,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed0/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed0/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed0/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed0/pareto_front.json,0.35999628426926145,10.592908629850307,16,16,11,0.28529448190590284,8.394804367395396,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_focused_seed1,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed1,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed1/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed1/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed1/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed1/pareto_front.json,0.3264018602844089,9.604391027602432,16,16,10,0.28946337643382236,8.517474296923625,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,ordinary_ei_comparison,,warmstart_ei_focused_seed2,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed2,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed2/summary.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed2/database.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed2/db_final.json,optimized_experiments/ordinary_ei_comparison/warmstart_ei_focused_seed2/pareto_front.json,0.3631058337463633,10.68440727839275,16,16,13,0.2763467360765339,8.131516499838586,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,proposal_batch_v1,,baseline_ei_seed0,optimized_experiments/proposal_batch_v1/baseline_ei_seed0,optimized_experiments/proposal_batch_v1/baseline_ei_seed0/summary.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed0/database.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed0/db_final.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed0/pareto_front.json,0.3601655209546283,10.5978884277628,16,16,13,0.25695321501410096,7.56086117476369,2,16,0,0,2026,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,proposal_batch_v1,,baseline_ei_seed1,optimized_experiments/proposal_batch_v1/baseline_ei_seed1,optimized_experiments/proposal_batch_v1/baseline_ei_seed1/summary.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed1/database.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed1/db_final.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed1/pareto_front.json,0.3196734392266139,9.4064069022022,16,16,13,0.2427666463387249,7.143420683525302,2,16,0,1,2027,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,proposal_batch_v1,,baseline_ei_seed2,optimized_experiments/proposal_batch_v1/baseline_ei_seed2,optimized_experiments/proposal_batch_v1/baseline_ei_seed2/summary.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed2/database.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed2/db_final.json,optimized_experiments/proposal_batch_v1/baseline_ei_seed2/pareto_front.json,0.33392914113270133,9.82588164220429,16,16,13,0.24694079218304285,7.2662451333006155,2,16,0,2,2028,5,0,6,15,2,mock,gpt-4.1-mini,0.65,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""random_init"": 6}",{}
optimized_experiments,proposal_batch_v1,,warmstart_guided_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed0/summary.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed0/database.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed0/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed0/pareto_front.json,0.3310080511912424,9.73992842490301,16,16,11,0.28506862254299287,8.388158444370502,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,True,False,False,False,False,,,point,0.9,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""guidance"": 26, ""hotspot"": 5}"
optimized_experiments,proposal_batch_v1,,warmstart_guided_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed1/summary.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed1/database.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed1/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed1/pareto_front.json,0.3412719457700346,10.041944035092587,16,16,13,0.2839564737593664,8.355433410911704,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,True,False,False,False,False,,,point,0.95,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""guidance"": 26, ""hotspot"": 5}"
optimized_experiments,proposal_batch_v1,,warmstart_guided_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed2/summary.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed2/database.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed2/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_guided_ei_seed2/pareto_front.json,0.34898025864347015,10.26876152606849,16,16,12,0.275378908939308,8.10303813802734,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.695,True,False,False,False,False,,,point,0.95,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""guidance"": 26, ""hotspot"": 5}"
optimized_experiments,proposal_batch_v1,,warmstart_plain_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed0/summary.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed0/database.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed0/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed0/pareto_front.json,0.36664175505007246,10.788451939210741,16,16,10,0.2865332982137414,8.431256599075342,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,proposal_batch_v1,,warmstart_plain_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed1/summary.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed1/database.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed1/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed1/pareto_front.json,0.3442289928933124,10.128955294263292,16,16,13,0.2868232660863262,8.439788918196683,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,proposal_batch_v1,,warmstart_plain_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed2/summary.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed2/database.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed2/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_plain_ei_seed2/pareto_front.json,0.35810024354135067,10.53711753681166,16,16,11,0.2845211359885355,8.372048625183867,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,False,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}",{}
optimized_experiments,proposal_batch_v1,,warmstart_proposal_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed0/summary.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed0/database.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed0/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed0/pareto_front.json,0.34131442632133596,10.043194027434577,16,16,12,0.2869348048347409,8.443070951435006,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,True,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""proposal"": 24}"
optimized_experiments,proposal_batch_v1,,warmstart_proposal_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed1/summary.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed1/database.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed1/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed1/pareto_front.json,0.32385783526944295,9.529532964580227,16,16,14,0.2864086174613468,8.427587861714072,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,True,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""proposal"": 24}"
optimized_experiments,proposal_batch_v1,,warmstart_proposal_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed2,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed2/summary.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed2/database.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed2/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_ei_seed2/pareto_front.json,0.3440475001254646,10.12361486051217,16,16,12,0.27543900028594676,8.104806328900981,2,16,0,2,2028,5,3,3,15,2,openai,gpt-4.1-mini,0.695,False,False,False,False,True,,,,,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""proposal"": 24}"
optimized_experiments,proposal_batch_v1,,warmstart_proposal_guided_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed0,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed0/summary.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed0/database.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed0/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed0/pareto_front.json,0.3629097270728239,10.67863682973736,16,16,13,0.284288802876133,8.365212211757088,2,16,0,0,2026,5,3,3,15,2,openai,gpt-4.1-mini,0.695,True,False,False,False,True,,,point,0.95,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""guidance"": 26, ""hotspot"": 5, ""proposal"": 24}"
optimized_experiments,proposal_batch_v1,,warmstart_proposal_guided_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed1,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed1/summary.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed1/database.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed1/db_final.json,optimized_experiments/proposal_batch_v1/warmstart_proposal_guided_ei_seed1/pareto_front.json,0.3261511512476536,9.597013901684543,16,16,14,0.28592206031269474,8.413270893333873,2,16,0,1,2027,5,3,3,15,2,openai,gpt-4.1-mini,0.695,True,False,False,False,True,,,point,0.95,False,False,0,"{""bo"": 10, ""llm_warmstart"": 3, ""random_init"": 3}","{""guidance"": 26, ""hotspot"": 5, ""proposal"": 24}"
